County,State,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander
Lincoln, Oklahoma,"31,191",916,"3,856",197,42
Logan, Oklahoma,"38,331","4,644","2,897",460,80
Love, Oklahoma,"8,718",331,"1,134",86,7
McClain, Oklahoma,"33,447",560,"4,118",290,64
McCurtain, Oklahoma,"24,446","3,370","7,026",256,262
McIntosh, Oklahoma,"15,920",940,"5,022",143,30
Major, Oklahoma,"7,309",153,327,77,15
Marshall, Oklahoma,"13,909",442,"2,483",87,23
Mayes, Oklahoma,"31,454",421,"12,472",238,63
Murray, Oklahoma,"11,612",359,"2,545",94,20
Muskogee, Oklahoma,"48,254","9,237","18,055",671,150
Noble, Oklahoma,"10,127",322,"1,386",86,19
Nowata, Oklahoma,"8,257",362,"2,866",52,17
Okfuskee, Oklahoma,"8,776","1,123","3,210",76,46
Oklahoma, Oklahoma,"574,514","135,051","55,139","30,266","1,991"
Okmulgee, Oklahoma,"28,878","4,237","9,410",280,55
Osage, Oklahoma,"34,997","6,034","10,184",294,57
Ottawa, Oklahoma,"25,033",590,"8,458",323,379
Pawnee, Oklahoma,"14,152",268,"2,968",102,19
Payne, Oklahoma,"68,389","4,013","7,068","3,790",128
Pittsburg, Oklahoma,"36,176","2,145","9,549",331,74
Pontotoc, Oklahoma,"29,666","1,479","9,305",467,52
Pottawatomie, Oklahoma,"58,727","3,178","13,047",838,151
Pushmataha, Oklahoma,"9,106",182,"2,556",64,10
Roger Mills, Oklahoma,"3,450",50,309,20,6
Rogers, Oklahoma,"74,958","1,652","18,470","1,307",149
Seminole, Oklahoma,"19,154","1,658","6,382",184,50
Sequoyah, Oklahoma,"31,393","1,096","12,224",350,59
Stephens, Oklahoma,"41,121","1,358","4,239",387,54
Texas, Oklahoma,"20,165",832,696,682,96
Tillman, Oklahoma,"6,664",734,506,67,21
Tulsa, Oklahoma,"492,630","78,094","68,372","20,431","1,341"
Wagoner, Oklahoma,"63,490","3,827","12,546","1,469",97
Washington, Oklahoma,"43,696","2,006","8,096","1,054",65
Washita, Oklahoma,"11,013",233,707,66,9
Woods, Oklahoma,"8,367",373,405,127,15
Woodward, Oklahoma,"19,834",560,"1,138",216,26
Baker, Oregon,"15,592",191,434,153,40
Benton, Oregon,"79,414","1,537","1,838","6,454",567
Clackamas, Oregon,"363,110","6,604","8,696","20,753","2,362"
Clatsop, Oregon,"35,770",476,"1,035",809,216
Columbia, Oregon,"47,633",553,"1,700",984,264
Coos, Oregon,"59,193",646,"3,669","1,176",321
Crook, Oregon,"20,298",126,584,199,42
Curry, Oregon,"21,511",195,"1,031",302,70
Deschutes, Oregon,"161,098","1,469","3,842","3,080",695
Douglas, Oregon,"102,942",897,"4,341","1,904",434
Gilliam, Oregon,"1,892",15,49,18,15
Grant, Oregon,"7,101",66,223,67,20
Harney, Oregon,"6,793",85,400,78,12
Hood River, Oregon,"21,825",274,491,551,96
Jackson, Oregon,"199,752","3,030","6,926","4,563","1,347"
Jefferson, Oregon,"16,655",306,"4,495",286,115
Josephine, Oregon,"80,476",844,"3,018","1,372",385
Klamath, Oregon,"61,381",991,"4,777","1,125",276
Lake, Oregon,"7,493",106,331,131,33
Lane, Oregon,"336,048","7,021","12,564","14,643","2,098"
Lincoln, Oregon,"43,411",582,"2,991",924,210
Linn, Oregon,"114,472","1,423","4,008","2,225",477
Malheur, Oregon,"28,764",576,"1,022",722,104
Marion, Oregon,"300,403","7,213","13,394","10,376","3,845"
Morrow, Oregon,"10,901",184,343,131,46
Multnomah, Oregon,"649,782","55,448","23,131","67,519","7,878"
Polk, Oregon,"72,306","1,139","3,243","2,392",554
Sherman, Oregon,"1,686",15,50,6,3
Tillamook, Oregon,"24,467",243,747,391,118
Umatilla, Oregon,"71,610","1,136","4,445","1,239",262
Union, Oregon,"24,547",300,652,434,371
Wallowa, Oregon,"6,676",75,132,53,23
Wasco, Oregon,"23,748",283,"1,489",353,215
Washington, Oregon,"479,521","17,213","12,443","64,733","5,774"
Wheeler, Oregon,"1,340",19,51,21,5
Yamhill, Oregon,"95,542","1,635","3,447","2,737",526
Adams, Pennsylvania,"98,400","2,537",753,"1,075",89
Allegheny, Pennsylvania,"1,022,789","180,032","7,487","45,737",957
Armstrong, Pennsylvania,"67,207",919,244,265,32
Beaver, Pennsylvania,"158,071","12,944",829,"1,242",152
Bedford, Pennsylvania,"48,493",506,245,231,33
Berks, Pennsylvania,"375,775","32,801","5,222","7,950",965
Blair, Pennsylvania,"122,866","3,356",507,"1,141",101
Bradford, Pennsylvania,"61,326",634,489,507,24
Bucks, Pennsylvania,"571,917","29,742","4,074","30,907",671
Butler, Pennsylvania,"180,727","3,162",781,"2,591",119
Cambria, Pennsylvania,"133,911","6,787",585,"1,111",105
Cameron, Pennsylvania,"4,826",47,34,26,3
Carbon, Pennsylvania,"62,925","1,518",478,484,94
Centre, Pennsylvania,"141,322","6,230",795,"9,438",210
Chester, Pennsylvania,"451,639","37,393","3,495","25,622",597
Clarion, Pennsylvania,"38,405",576,201,305,30
Clearfield, Pennsylvania,"78,203","2,493",391,712,47
Clinton, Pennsylvania,"38,892",886,192,324,35
Columbia, Pennsylvania,"64,510","1,655",381,874,59
Crawford, Pennsylvania,"85,024","2,188",485,652,55
Cumberland, Pennsylvania,"222,767","11,251","1,475","10,136",250
Dauphin, Pennsylvania,"209,032","56,469","2,497","11,129",432
Delaware, Pennsylvania,"412,396","124,349","3,945","32,698",639
Elk, Pennsylvania,"31,155",230,123,173,13
Erie, Pennsylvania,"254,373","25,155","1,885","4,800",281
Fayette, Pennsylvania,"127,753","7,747",737,719,98
Forest, Pennsylvania,"6,129","1,472",59,32,8
Franklin, Pennsylvania,"144,157","7,474","1,070","2,082",179
Fulton, Pennsylvania,"14,429",268,92,50,5
Greene, Pennsylvania,"36,312","1,439",287,218,19
Huntingdon, Pennsylvania,"42,791","2,807",194,393,16
Indiana, Pennsylvania,"84,233","2,833",445,"1,129",40
Jefferson, Pennsylvania,"44,535",378,271,175,20
Juniata, Pennsylvania,"24,390",297,147,138,14
Lackawanna, Pennsylvania,"201,897","8,680","1,245","5,197",235
Lancaster, Pennsylvania,"490,518","31,320","4,113","12,936",783
Lawrence, Pennsylvania,"85,115","4,718",399,612,51
Lebanon, Pennsylvania,"128,941","5,336",917,"2,133",140
Lehigh, Pennsylvania,"309,898","34,850","4,820","13,979",809
Luzerne, Pennsylvania,"299,829","17,902","2,513","4,639",360
Lycoming, Pennsylvania,"110,072","6,961",677,"1,069",133
McKean, Pennsylvania,"41,437","1,360",271,319,23
Mercer, Pennsylvania,"107,404","7,891",613,"1,063",76
Mifflin, Pennsylvania,"45,980",599,178,308,26
Monroe, Pennsylvania,"136,932","27,333","2,144","4,841",354
Montgomery, Pennsylvania,"675,567","84,612","5,055","63,022",922
Montour, Pennsylvania,"17,696",405,88,516,8
Northampton, Pennsylvania,"271,208","22,107","2,499","9,862",456
Northumberland, Pennsylvania,"90,985","2,954",551,581,58
Perry, Pennsylvania,"44,822",606,291,292,40
Philadelphia, Pennsylvania,"735,948","712,976","25,528","117,981","4,122"
Pike, Pennsylvania,"52,008","4,025",645,884,71
Potter, Pennsylvania,"17,275",146,126,85,6
Schuylkill, Pennsylvania,"140,972","5,414",790,"1,179",115
Snyder, Pennsylvania,"39,026",662,199,300,20
Somerset, Pennsylvania,"74,035","2,263",312,407,44
Sullivan, Pennsylvania,"6,114",210,47,33,3
Susquehanna, Pennsylvania,"41,808",354,220,223,37
Tioga, Pennsylvania,"41,735",564,286,288,33
Union, Pennsylvania,"40,327","3,893",425,745,90
Venango, Pennsylvania,"52,860",976,293,355,48
Warren, Pennsylvania,"40,373",346,222,243,32
Washington, Pennsylvania,"199,297","8,927","1,079","2,214",152
Wayne, Pennsylvania,"49,314","2,021",342,414,39
Westmoreland, Pennsylvania,"349,661","12,276","1,442","3,815",247
Wyoming, Pennsylvania,"27,521",390,174,178,23
York, Pennsylvania,"402,934","33,313","3,434","7,844",515
Bristol, Rhode Island,"47,687",791,317,"1,113",92
Kent, Rhode Island,"157,136","4,278","1,528","4,843",224
Newport, Rhode Island,"76,896","4,493",990,"2,172",218
Providence, Rhode Island,"520,574","82,457","13,118","30,386","2,300"
Washington, Rhode Island,"120,616","2,806","2,053","3,087",180
Abbeville, South Carolina,"17,766","7,247",173,127,14
Aiken, South Carolina,"120,136","42,872","2,069","2,106",250
Allendale, South Carolina,"2,572","7,220",54,62,6
Anderson, South Carolina,"156,576","33,362","1,394","2,124",161
Bamberg, South Carolina,"5,808","9,554",121,88,11
Barnwell, South Carolina,"12,039","9,983",239,177,19
Beaufort, South Carolina,"135,099","34,922","1,665","3,145",402
Berkeley, South Carolina,"138,571","51,049","2,929","6,613",514
Calhoun, South Carolina,"8,519","6,445",157,78,21
Charleston, South Carolina,"256,099","110,927","3,587","7,620",653
Cherokee, South Carolina,"43,626","12,037",528,427,80
Chester, South Carolina,"20,111","12,397",328,218,31
Chesterfield, South Carolina,"30,552","15,463",594,328,48
Clarendon, South Carolina,"17,198","16,965",210,261,26
Colleton, South Carolina,"22,651","14,920",515,254,41
Darlington, South Carolina,"39,186","28,496",509,454,64
Dillon, South Carolina,"15,714","14,858","1,046",146,33
Dorchester, South Carolina,"103,266","39,864","2,081","3,751",366
Edgefield, South Carolina,"16,429","9,931",221,178,34
Fairfield, South Carolina,"9,329","13,788",155,118,15
Florence, South Carolina,"77,351","59,207","1,145","2,240",122
Georgetown, South Carolina,"39,983","20,151",380,457,60
Greenville, South Carolina,"372,778","92,307","4,724","12,530",646
Greenwood, South Carolina,"46,225","22,819",588,851,100
Hampton, South Carolina,"9,186","11,123",164,162,27
Horry, South Carolina,"243,693","42,778","3,578","4,715",668
Jasper, South Carolina,"14,070","12,300",292,259,44
Kershaw, South Carolina,"46,057","16,246",514,557,80
Lancaster, South Carolina,"60,749","19,336",586,786,87
Laurens, South Carolina,"48,353","17,725",496,376,136
Lee, South Carolina,"6,583","11,700",114,108,18
Lexington, South Carolina,"225,781","43,857","3,081","5,663",370
McCormick, South Carolina,"4,983","4,959",50,46,9
Marion, South Carolina,"13,567","18,201",381,280,35
Marlboro, South Carolina,"12,195","14,575","1,539",157,36
Newberry, South Carolina,"25,087","12,057",440,313,131
Oconee, South Carolina,"68,219","6,552",597,764,74
Orangeburg, South Carolina,"32,638","57,333","1,018","1,055",97
Pickens, South Carolina,"109,037","9,131",894,"2,499",96
Richland, South Carolina,"198,318","192,164","3,968","12,766","1,043"
Saluda, South Carolina,"14,201","5,453",360,89,221
Spartanburg, South Carolina,"221,658","63,734","2,618","7,645",318
Sumter, South Carolina,"54,849","51,996","1,128","1,981",258
Union, South Carolina,"18,993","9,129",163,119,21
Williamsburg, South Carolina,"11,102","21,842",217,160,20
York, South Carolina,"185,983","49,041","3,590","4,980",360
Aurora, South Dakota,"2,640",15,67,22,0
Beadle, South Dakota,"16,436",457,367,"1,092",44
Bennett, South Dakota,"1,350",36,"2,209",37,4
Bon Homme, South Dakota,"6,409",105,604,32,2
Brookings, South Dakota,"31,085",596,652,"1,052",37
Brown, South Dakota,"35,517",717,"1,597",660,94
Brule, South Dakota,"4,824",48,637,30,5
Buffalo, South Dakota,398,28,"1,633",6,2
Butte, South Dakota,"9,987",113,410,68,16
Campbell, South Dakota,"1,316",6,14,9,0
Charles Mix, South Dakota,"6,194",77,"3,169",63,13
Clark, South Dakota,"3,567",46,22,5,1
Clay, South Dakota,"12,939",325,624,351,20
Codington, South Dakota,"26,768",302,853,284,10
Corson, South Dakota,"1,451",36,"2,828",31,5
Custer, South Dakota,"8,054",88,419,75,8
Davison, South Dakota,"18,928",295,688,172,37
Day, South Dakota,"5,050",49,567,30,4
Deuel, South Dakota,"4,250",51,36,17,3
Dewey, South Dakota,"1,484",46,"4,247",22,3
Douglas, South Dakota,"2,932",28,79,14,1
Edmunds, South Dakota,"3,996",23,47,17,2
Fall River, South Dakota,"6,221",117,636,59,12
Faulk, South Dakota,"2,363",15,20,9,1
Grant, South Dakota,"7,142",54,109,54,3
Gregory, South Dakota,"3,874",39,387,29,11
Haakon, South Dakota,"1,822",35,81,18,4
Hamlin, South Dakota,"5,881",45,56,18,4
Hand, South Dakota,"3,351",9,42,17,2
Hanson, South Dakota,"3,371",9,26,15,2
Harding, South Dakota,"1,228",14,38,5,1
Hughes, South Dakota,"15,302",314,"2,149",170,20
Hutchinson, South Dakota,"6,982",77,122,28,2
Hyde, South Dakota,"1,246",11,147,8,3
Jackson, South Dakota,"1,531",46,"1,762",25,4
Jerauld, South Dakota,"2,046",11,20,6,3
Jones, South Dakota,947,16,54,8,5
Kingsbury, South Dakota,"4,987",41,69,29,0
Lake, South Dakota,"11,694",169,217,133,11
Lawrence, South Dakota,"23,782",425,911,258,33
Lincoln, South Dakota,"48,262",921,604,766,37
Lyman, South Dakota,"2,364",45,"1,564",26,4
McCook, South Dakota,"5,571",38,59,27,4
McPherson, South Dakota,"2,427",14,21,11,2
Marshall, South Dakota,"4,211",91,508,22,0
Meade, South Dakota,"25,539",723,"1,256",393,52
Mellette, South Dakota,966,28,"1,179",19,0
Miner, South Dakota,"2,299",22,23,14,0
Minnehaha, South Dakota,"163,031","10,050","6,601","3,881",351
Moody, South Dakota,"5,386",96,996,98,4
Pennington, South Dakota,"91,769","2,778","13,178","1,944",272
Perkins, South Dakota,"2,972",16,67,11,0
Potter, South Dakota,"2,338",15,52,13,0
Roberts, South Dakota,"6,506",78,"3,940",62,5
Sanborn, South Dakota,"2,300",13,36,8,3
Shannon, South Dakota,938,68,"13,281",40,10
Spink, South Dakota,"6,450",63,142,17,3
Stanley, South Dakota,"2,698",41,307,9,1
Sully, South Dakota,"1,395",26,44,1,0
Todd, South Dakota,"1,289",57,"8,811",47,5
Tripp, South Dakota,"4,689",41,859,35,2
Turner, South Dakota,"8,210",64,146,28,9
Union, South Dakota,"14,336",251,226,216,20
Walworth, South Dakota,"4,705",51,911,27,2
Yankton, South Dakota,"21,398",562,867,194,21
Ziebach, South Dakota,780,33,"2,101",16,2
Anderson, Tennessee,"71,080","3,958",825,"1,148",71
Bedford, Tennessee,"41,027","4,294",681,644,107
Benton, Tennessee,"15,704",490,195,120,12
Bledsoe, Tennessee,"12,232",582,132,47,5
Blount, Tennessee,"119,610","4,495","1,351","1,488",117
Bradley, Tennessee,"95,234","5,579","1,286","1,388",153
Campbell, Tennessee,"39,749",309,426,173,42
Cannon, Tennessee,"13,470",294,135,61,18
Carroll, Tennessee,"25,203","3,351",284,136,28
Carter, Tennessee,"56,108","1,136",468,294,38
Cheatham, Tennessee,"38,445",892,413,249,39
Chester, Tennessee,"15,539","1,800",184,107,14
Claiborne, Tennessee,"30,892",469,329,230,26
Clay, Tennessee,"7,597",167,77,17,14
Cocke, Tennessee,"34,398",962,471,186,33
Coffee, Tennessee,"50,546","2,570",547,666,63
Crockett, Tennessee,"12,497","2,116",178,71,11
Cumberland, Tennessee,"56,489",495,635,385,74
Davidson, Tennessee,"446,852","193,053","7,623","26,090","1,517"
Decatur, Tennessee,"11,186",420,97,85,13
DeKalb, Tennessee,"18,620",488,179,105,15
Dickson, Tennessee,"47,546","2,671",527,381,53
Dyer, Tennessee,"32,218","5,958",348,294,25
Fayette, Tennessee,"27,538","10,937",272,291,26
Fentress, Tennessee,"17,725",113,167,69,5
Franklin, Tennessee,"38,406","2,419",510,453,54
Gibson, Tennessee,"39,952","9,556",337,230,36
Giles, Tennessee,"25,493","3,265",300,201,27
Grainger, Tennessee,"22,427",245,172,62,17
Greene, Tennessee,"66,096","1,854",562,436,88
Grundy, Tennessee,"13,319",111,177,40,3
Hamblen, Tennessee,"58,936","3,501",909,739,156
Hamilton, Tennessee,"269,174","72,228","4,121","8,511",823
Hancock, Tennessee,"6,612",55,70,22,5
Hardeman, Tennessee,"15,077","11,104",183,206,13
Hardin, Tennessee,"24,836","1,150",265,170,11
Hawkins, Tennessee,"55,506","1,090",488,354,27
Haywood, Tennessee,"8,983","9,227",111,61,3
Henderson, Tennessee,"25,635","2,553",193,159,13
Henry, Tennessee,"29,277","2,958",300,194,25
Hickman, Tennessee,"22,850","1,347",293,108,17
Houston, Tennessee,"7,973",322,90,61,8
Humphreys, Tennessee,"17,538",630,205,107,13
Jackson, Tennessee,"11,377",103,139,31,7
Jefferson, Tennessee,"50,362","1,551",489,326,50
Johnson, Tennessee,"17,458",493,134,65,16
Knox, Tennessee,"392,438","44,867","4,336","11,355",821
Lake, Tennessee,"5,503","2,269",67,27,7
Lauderdale, Tennessee,"17,598","9,976",288,273,25
Lawrence, Tennessee,"40,906",993,479,238,26
Lewis, Tennessee,"11,577",328,111,94,11
Lincoln, Tennessee,"30,780","2,617",552,209,70
Loudon, Tennessee,"48,928","1,039",456,471,131
McMinn, Tennessee,"49,509","2,583",695,520,36
McNairy, Tennessee,"24,376","1,774",238,107,16
Macon, Tennessee,"22,265",248,266,140,16
Madison, Tennessee,"60,421","37,698",639,"1,298",122
Marion, Tennessee,"26,954","1,325",299,178,18
Marshall, Tennessee,"28,650","2,416",301,243,48
Maury, Tennessee,"72,358","11,280",824,856,103
Meigs, Tennessee,"11,315",236,176,52,10
Monroe, Tennessee,"43,681","1,305",683,289,41
Montgomery, Tennessee,"141,137","40,241","3,208","6,736","1,287"
Moore, Tennessee,"6,082",191,53,43,3
Morgan, Tennessee,"20,900",958,246,80,14
Obion, Tennessee,"27,510","3,639",190,157,37
Overton, Tennessee,"21,774",248,199,96,9
Perry, Tennessee,"7,598",243,127,40,1
Pickett, Tennessee,"5,064",18,36,7,1
Polk, Tennessee,"16,447",176,229,69,13
Putnam, Tennessee,"70,113","2,183",942,"1,151",139
Rhea, Tennessee,"31,437",941,417,215,27
Roane, Tennessee,"51,039","1,793",640,429,45
Robertson, Tennessee,"61,284","5,726",702,554,93
Rutherford, Tennessee,"231,764","41,741","3,048","10,745",518
Scott, Tennessee,"21,828",115,182,89,9
Sequatchie, Tennessee,"14,448",159,168,69,14
Sevier, Tennessee,"90,889","1,450","1,071","1,259",84
Shelby, Tennessee,"411,270","506,419","7,471","27,419","1,343"
Smith, Tennessee,"18,493",540,223,78,9
Stewart, Tennessee,"12,841",360,219,171,14
Sullivan, Tennessee,"151,167","4,647","1,387","1,386",105
Sumner, Tennessee,"154,259","12,968","1,508","2,770",279
Tipton, Tennessee,"49,226","12,071",734,614,150
Trousdale, Tennessee,"7,018",824,100,32,6
Unicoi, Tennessee,"17,891",150,158,56,6
Union, Tennessee,"18,924",105,221,64,21
Van Buren, Tennessee,"5,516",63,43,18,1
Warren, Tennessee,"38,067","1,704",404,297,44
Washington, Tennessee,"117,902","6,512","1,166","2,061",149
Wayne, Tennessee,"15,802","1,100",148,55,12
Weakley, Tennessee,"31,129","3,010",269,484,36
White, Tennessee,"25,487",716,290,129,31
Williamson, Tennessee,"181,982","10,088","1,332","8,173",238
Wilson, Tennessee,"111,386","9,165","1,214","2,091",194
Anderson, Texas,"44,451","12,891",697,662,169
Andrews, Texas,"16,042",452,359,165,16
Angelina, Texas,"72,088","14,135","1,033","1,148",88
Aransas, Texas,"23,045",574,515,604,41
Archer, Texas,"8,473",116,174,49,10
Armstrong, Texas,"1,896",35,37,4,0
Atascosa, Texas,"45,583",724,894,336,75
Austin, Texas,"25,664","2,951",395,217,26
Bailey, Texas,"6,745",142,218,55,14
Bandera, Texas,"20,087",239,411,142,19
Bastrop, Texas,"67,488","6,655","1,990",995,207
Baylor, Texas,"3,474",137,39,14,4
Bee, Texas,"29,463","2,931",448,282,56
Bell, Texas,"234,740","81,469","6,952","15,122","3,934"
Bexar, Texas,"1,587,156","165,721","35,035","66,111","6,553"
Blanco, Texas,"10,328",193,252,81,15
Borden, Texas,623,11,16,2,1
Bosque, Texas,"17,241",488,261,122,13
Bowie, Texas,"68,516","23,955","1,701","1,198",201
Brazoria, Texas,"262,935","46,682","4,482","21,897",525
Brazos, Texas,"167,140","24,335","2,471","12,663",415
Brewster, Texas,"8,871",210,246,122,21
Briscoe, Texas,"1,487",49,19,8,1
Brooks, Texas,"7,044",85,57,78,6
Brown, Texas,"35,803","1,637",597,291,49
Burleson, Texas,"14,742","2,305",269,83,16
Burnet, Texas,"42,069","1,149",785,361,58
Caldwell, Texas,"35,386","3,063",875,487,55
Calhoun, Texas,"19,873",756,293,"1,105",24
Callahan, Texas,"13,108",296,215,111,22
Cameron, Texas,"407,549","3,990","3,414","3,923",399
Camp, Texas,"10,020","2,260",232,150,30
Carson, Texas,"5,854",83,119,36,5
Cass, Texas,"24,694","5,487",386,184,33
Castro, Texas,"7,635",245,163,55,4
Chambers, Texas,"32,799","3,284",623,562,57
Cherokee, Texas,"42,102","8,056","1,209",408,53
Childress, Texas,"6,249",765,89,74,7
Clay, Texas,"10,174",156,273,57,12
Cochran, Texas,"2,776",156,90,17,8
Coke, Texas,"3,095",49,86,15,5
Coleman, Texas,"8,137",304,178,62,11
Collin, Texas,"660,189","87,903","11,603","115,743","1,735"
Collingsworth, Texas,"2,822",210,92,26,3
Colorado, Texas,"17,598","2,891",290,186,31
Comal, Texas,"113,592","3,044","1,909","1,692",165
Comanche, Texas,"13,290",160,225,63,9
Concho, Texas,"3,889",138,39,24,8
Cooke, Texas,"36,260","1,534",821,467,39
Coryell, Texas,"59,578","14,806","1,734","2,672",859
Cottle, Texas,"1,289",156,20,4,1
Crane, Texas,"4,495",200,81,40,11
Crockett, Texas,"3,637",75,89,35,4
Crosby, Texas,"5,645",308,113,15,5
Culberson, Texas,"2,155",55,82,43,2
Dallam, Texas,"6,721",179,202,77,11
Dallas, Texas,"1,730,073","592,821","43,509","155,294","4,598"
Dawson, Texas,"12,541","1,066",235,123,23
Deaf Smith, Texas,"18,335",441,429,138,28
Delta, Texas,"4,702",458,159,63,4
Denton, Texas,"598,458","75,733","11,884","60,219","1,621"
De Witt, Texas,"18,261","2,122",265,104,16
Dickens, Texas,"2,085",149,68,26,3
Dimmit, Texas,"10,565",211,117,76,4
Donley, Texas,"3,317",182,47,23,3
Duval, Texas,"11,347",182,109,42,13
Eastland, Texas,"17,506",506,307,122,16
Ector, Texas,"138,227","7,995","2,952","1,778",347
Edwards, Texas,"1,814",19,45,15,0
Ellis, Texas,"138,583","15,594","2,509","1,576",296
El Paso, Texas,"773,272","37,823","11,461","14,910","2,528"
Erath, Texas,"38,083",836,804,429,49
Falls, Texas,"12,802","4,548",261,132,33
Fannin, Texas,"30,627","2,643",804,280,41
Fayette, Texas,"22,736","1,827",375,124,18
Fisher, Texas,"3,655",166,81,18,1
Floyd, Texas,"5,886",263,94,25,1
Foard, Texas,"1,198",73,10,11,0
Fort Bend, Texas,"387,352","143,782","7,083","126,947","1,239"
Franklin, Texas,"9,971",555,191,104,4
Freestone, Texas,"15,907","3,408",430,203,14
Frio, Texas,"16,777",767,223,441,6
Gaines, Texas,"18,216",498,321,119,12
Galveston, Texas,"251,246","44,385","4,508","12,189",569
Garza, Texas,"5,791",485,61,17,7
Gillespie, Texas,"24,728",220,419,154,36
Glasscock, Texas,"1,217",27,10,1,2
Goliad, Texas,"6,959",449,100,41,3
Gonzales, Texas,"18,300","1,666",397,129,28
Gray, Texas,"21,345","1,408",530,215,14
Grayson, Texas,"111,041","8,680","3,582","1,929",178
Gregg, Texas,"94,964","26,239","1,918","2,014",241
Grimes, Texas,"22,030","4,592",404,177,33
Guadalupe, Texas,"127,761","12,493","2,557","3,631",495
Hale, Texas,"32,805","2,319",747,259,70
Hall, Texas,"2,930",272,56,19,2
Hamilton, Texas,"8,035",107,178,62,5
Hansford, Texas,"5,383",78,118,25,1
Hardeman, Texas,"3,693",305,76,31,2
Hardin, Texas,"51,456","3,449",595,521,27
Harris, Texas,"3,131,302","880,294","72,637","322,753","10,133"
Harrison, Texas,"50,464","15,495","1,244",616,108
Hartley, Texas,"5,556",470,75,50,1
Haskell, Texas,"5,508",307,98,63,9
Hays, Texas,"163,752","8,274","3,515","3,697",528
Hemphill, Texas,"4,034",41,72,39,3
Henderson, Texas,"72,254","5,720","1,312",620,100
Hidalgo, Texas,"795,127","8,105","5,741","10,228",560
Hill, Texas,"31,882","2,716",474,258,59
Hockley, Texas,"22,093","1,106",458,163,19
Hood, Texas,"51,553",616,870,475,69
Hopkins, Texas,"32,288","2,962",606,330,70
Houston, Texas,"16,618","6,107",237,190,12
Howard, Texas,"32,531","2,793",788,553,82
Hudspeth, Texas,"3,190",73,61,35,2
Hunt, Texas,"77,425","7,947","1,934","1,264",236
Hutchinson, Texas,"20,598",816,709,183,31
Irion, Texas,"1,567",47,17,9,3
Jack, Texas,"8,429",414,126,62,15
Jackson, Texas,"13,273","1,191",206,123,13
Jasper, Texas,"29,220","6,189",394,315,46
Jeff Davis, Texas,"2,186",55,35,18,3
Jefferson, Texas,"152,936","88,846","3,797","10,399",519
Jim Hogg, Texas,"5,153",54,35,38,4
Jim Wells, Texas,"40,566",514,583,299,46
Johnson, Texas,"146,331","5,794","2,632","1,827",832
Jones, Texas,"16,843","2,680",362,227,23
Karnes, Texas,"13,435","1,458",210,75,11
Kaufman, Texas,"94,532","12,520","1,864","1,475",190
Kendall, Texas,"36,677",553,546,513,62
Kenedy, Texas,387,17,6,2,1
Kent, Texas,785,15,15,1,2
Kerr, Texas,"47,775","1,291","1,033",636,85
Kimble, Texas,"4,358",27,72,43,8
King, Texas,281,3,8,3,0
Kinney, Texas,"3,441",96,62,30,10
Kleberg, Texas,"29,563","1,625",448,876,79
Knox, Texas,"3,482",271,63,24,11
Lamar, Texas,"41,479","7,240","1,462",522,82
Lamb, Texas,"12,750",807,349,75,14
Lampasas, Texas,"18,795","1,031",489,415,105
La Salle, Texas,"7,206",97,82,26,5
Lavaca, Texas,"17,951","1,539",204,111,29
Lee, Texas,"14,441","1,997",250,132,48
Leon, Texas,"15,222","1,348",217,174,16
Liberty, Texas,"67,023","8,950","1,304",700,147
Limestone, Texas,"18,732","4,394",353,161,28
Lipscomb, Texas,"3,330",98,99,31,12
Live Oak, Texas,"11,061",615,185,97,15
Llano, Texas,"18,914",315,293,148,14
Loving, Texas,92,0,3,0,0
Lubbock, Texas,"255,893","24,673","4,817","8,049",754
Lynn, Texas,"5,456",190,142,30,2
McCulloch, Texas,"7,979",262,127,63,3
McLennan, Texas,"197,948","38,518","3,944","5,115",519
McMullen, Texas,747,19,16,4,1
Madison, Texas,"10,706","2,928",215,151,13
Marion, Texas,"7,776","2,351",223,100,13
Martin, Texas,"5,093",146,80,49,5
Mason, Texas,"4,046",56,42,12,10
Matagorda, Texas,"31,051","4,419",649,907,77
Maverick, Texas,"54,459",433,929,326,26
Medina, Texas,"45,052","1,568",722,526,90
Menard, Texas,"2,081",35,40,6,1
Midland, Texas,"136,894","11,239","2,606","2,746",221
Milam, Texas,"21,266","2,595",402,179,15
Mills, Texas,"4,795",68,73,24,1
Mitchell, Texas,"7,969","1,259",204,106,19
Montague, Texas,"18,982",238,402,138,15
Montgomery, Texas,"456,459","26,632","8,107","15,762","1,077"
Moore, Texas,"19,415",696,468,"1,774",62
Morris, Texas,"9,666","3,077",213,100,22
Motley, Texas,"1,144",25,20,9,0
Nacogdoches, Texas,"51,576","12,566","1,030","1,173",86
Navarro, Texas,"39,913","7,123",812,529,452
Newton, Texas,"10,995","3,055",201,111,8
Nolan, Texas,"13,973",912,231,125,9
Nueces, Texas,"326,084","17,056","4,955","8,426",764
Ochiltree, Texas,"10,454",157,225,92,11
Oldham, Texas,"1,982",92,34,25,2
Orange, Texas,"74,223","7,598","1,129","1,107",109
Palo Pinto, Texas,"26,698",866,430,250,44
Panola, Texas,"19,730","3,996",378,164,31
Parker, Texas,"116,840","3,051","2,114","1,263",148
Parmer, Texas,"9,531",203,227,75,38
Pecos, Texas,"14,653",743,228,199,18
