County,State,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander
McCurtain, Oklahoma,"24,671","3,335","7,012",224,127
McIntosh, Oklahoma,"15,666",937,"5,097",132,30
Major, Oklahoma,"7,291",126,313,61,15
Marshall, Oklahoma,"13,898",412,"2,429",81,19
Mayes, Oklahoma,"31,881",379,"12,495",244,50
Murray, Oklahoma,"11,561",311,"2,488",92,20
Muskogee, Oklahoma,"48,578","9,314","17,974",631,138
Noble, Oklahoma,"10,237",300,"1,394",83,14
Nowata, Oklahoma,"8,309",352,"2,870",53,20
Okfuskee, Oklahoma,"8,684","1,125","3,183",81,40
Oklahoma, Oklahoma,"555,953","129,795","52,987","28,162","1,916"
Okmulgee, Oklahoma,"29,093","4,246","9,291",288,50
Osage, Oklahoma,"35,118","6,089","10,166",261,45
Ottawa, Oklahoma,"24,845",502,"8,357",276,357
Pawnee, Oklahoma,"14,492",270,"2,908",95,17
Payne, Oklahoma,"67,703","3,839","6,679","3,586",117
Pittsburg, Oklahoma,"37,114","2,041","9,593",328,79
Pontotoc, Oklahoma,"29,480","1,419","9,185",382,51
Pottawatomie, Oklahoma,"58,141","2,993","12,787",742,123
Pushmataha, Oklahoma,"9,222",171,"2,618",50,8
Roger Mills, Oklahoma,"3,508",46,304,20,5
Rogers, Oklahoma,"73,811","1,483","18,216","1,227",137
Seminole, Oklahoma,"19,241","1,632","6,345",151,59
Sequoyah, Oklahoma,"31,986","1,085","12,406",340,57
Stephens, Oklahoma,"41,352","1,281","4,109",394,57
Texas, Oklahoma,"19,661",618,700,524,93
Tillman, Oklahoma,"6,948",713,519,53,14
Tulsa, Oklahoma,"483,171","76,151","65,630","18,556","1,153"
Wagoner, Oklahoma,"62,348","3,642","12,211","1,355",101
Washington, Oklahoma,"43,722","2,047","8,060",853,57
Washita, Oklahoma,"10,935",211,715,57,6
Woods, Oklahoma,"8,121",368,397,109,14
Woodward, Oklahoma,"18,896",455,"1,007",177,18
Baker, Oregon,"15,646",149,410,150,30
Benton, Oregon,"79,260","1,428","1,822","6,039",550
Clackamas, Oregon,"356,236","5,869","8,261","19,169","2,141"
Clatsop, Oregon,"35,814",443,"1,001",755,197
Columbia, Oregon,"47,733",498,"1,634",935,229
Coos, Oregon,"59,755",564,"3,630","1,150",307
Crook, Oregon,"20,191",116,569,177,36
Curry, Oregon,"21,719",183,"1,009",284,55
Deschutes, Oregon,"155,346","1,308","3,622","2,774",621
Douglas, Oregon,"103,458",808,"4,269","1,775",416
Gilliam, Oregon,"1,911",13,35,13,17
Grant, Oregon,"7,245",56,212,51,25
Harney, Oregon,"7,042",75,391,67,12
Hood River, Oregon,"21,630",245,476,507,108
Jackson, Oregon,"196,489","2,787","6,704","4,242","1,290"
Jefferson, Oregon,"17,308",307,"4,439",233,88
Josephine, Oregon,"79,948",755,"2,906","1,273",324
Klamath, Oregon,"61,894",930,"4,693","1,068",257
Lake, Oregon,"7,612",101,338,118,20
Lane, Oregon,"334,437","6,584","12,178","13,534","1,994"
Lincoln, Oregon,"43,069",491,"2,938",844,179
Linn, Oregon,"114,049","1,337","3,886","2,058",452
Malheur, Oregon,"29,134",538,974,705,97
Marion, Oregon,"295,890","6,658","12,936","9,650","3,615"
Morrow, Oregon,"10,765",153,333,150,44
Multnomah, Oregon,"635,721","54,366","22,625","63,615","7,512"
Polk, Oregon,"71,726",992,"3,156","2,335",531
Sherman, Oregon,"1,690",10,47,9,2
Tillamook, Oregon,"24,634",215,670,360,125
Umatilla, Oregon,"71,667","1,090","4,362","1,158",258
Union, Oregon,"24,843",292,634,413,343
Wallowa, Oregon,"6,878",73,116,49,24
Wasco, Oregon,"23,505",247,"1,494",332,206
Washington, Oregon,"469,157","15,989","11,900","59,785","5,459"
Wheeler, Oregon,"1,379",16,46,15,5
Yamhill, Oregon,"94,667","1,542","3,447","2,555",484
Adams, Pennsylvania,"98,667","2,352",733,"1,039",71
Allegheny, Pennsylvania,"1,022,519","178,312","7,335","42,176",902
Armstrong, Pennsylvania,"67,816",842,224,249,25
Beaver, Pennsylvania,"158,446","12,811",810,"1,189",122
Bedford, Pennsylvania,"48,897",453,228,203,26
Berks, Pennsylvania,"376,040","31,497","4,947","7,497",908
Blair, Pennsylvania,"123,930","3,158",530,"1,079",79
Bradford, Pennsylvania,"62,041",602,478,479,21
Bucks, Pennsylvania,"574,304","28,276","3,998","28,996",653
Butler, Pennsylvania,"180,337","2,912",692,"2,417",111
Cambria, Pennsylvania,"136,045","6,645",541,"1,084",103
Cameron, Pennsylvania,"4,936",35,40,22,1
Carbon, Pennsylvania,"63,416","1,419",423,481,76
Centre, Pennsylvania,"140,987","5,805",776,"9,279",218
Chester, Pennsylvania,"448,408","36,687","3,285","23,305",569
Clarion, Pennsylvania,"39,136",582,186,294,21
Clearfield, Pennsylvania,"78,806","2,314",351,609,47
Clinton, Pennsylvania,"38,548",803,157,319,30
Columbia, Pennsylvania,"64,732","1,601",361,799,65
Crawford, Pennsylvania,"85,888","2,080",469,597,53
Cumberland, Pennsylvania,"220,450","10,228","1,355","9,051",246
Dauphin, Pennsylvania,"207,814","56,115","2,414","10,403",435
Delaware, Pennsylvania,"414,979","120,047","3,795","30,971",601
Elk, Pennsylvania,"31,522",205,105,149,15
Erie, Pennsylvania,"255,561","24,817","1,830","4,307",285
Fayette, Pennsylvania,"128,875","7,722",712,668,80
Forest, Pennsylvania,"6,248","1,478",48,29,7
Franklin, Pennsylvania,"143,543","6,976","1,025","1,932",168
Fulton, Pennsylvania,"14,563",250,85,48,7
Greene, Pennsylvania,"36,900","1,431",267,200,25
Huntingdon, Pennsylvania,"43,161","2,778",194,335,18
Indiana, Pennsylvania,"85,035","2,817",448,"1,027",53
Jefferson, Pennsylvania,"44,544",345,261,153,15
Juniata, Pennsylvania,"24,541",295,136,120,15
Lackawanna, Pennsylvania,"203,485","7,987","1,135","4,688",197
Lancaster, Pennsylvania,"486,843","29,131","4,009","12,238",684
Lawrence, Pennsylvania,"86,251","4,585",379,613,44
Lebanon, Pennsylvania,"128,486","4,753",862,"2,013",123
Lehigh, Pennsylvania,"310,125","33,279","4,662","13,149",783
Luzerne, Pennsylvania,"302,727","16,330","2,379","4,283",332
Lycoming, Pennsylvania,"110,204","6,770",668,992,99
McKean, Pennsylvania,"41,811","1,211",253,301,15
Mercer, Pennsylvania,"108,337","7,854",599,"1,068",71
Mifflin, Pennsylvania,"46,139",574,185,290,27
Monroe, Pennsylvania,"140,005","26,935","2,125","4,693",350
Montgomery, Pennsylvania,"674,807","81,026","4,902","59,255",896
Montour, Pennsylvania,"17,670",390,81,393,3
Northampton, Pennsylvania,"271,469","20,847","2,429","9,158",423
Northumberland, Pennsylvania,"91,630","2,714",494,566,61
Perry, Pennsylvania,"45,163",567,269,259,48
Philadelphia, Pennsylvania,"726,955","710,946","24,947","112,552","3,919"
Pike, Pennsylvania,"52,958","4,029",657,884,66
Potter, Pennsylvania,"17,253",137,116,76,8
Schuylkill, Pennsylvania,"142,036","5,067",745,"1,121",113
Snyder, Pennsylvania,"38,837",632,191,288,22
Somerset, Pennsylvania,"74,922","2,206",322,401,37
Sullivan, Pennsylvania,"6,217",204,53,27,0
Susquehanna, Pennsylvania,"42,622",315,223,204,40
Tioga, Pennsylvania,"41,761",528,277,262,28
Union, Pennsylvania,"40,537","3,850",412,721,90
Venango, Pennsylvania,"53,757",928,294,303,39
Warren, Pennsylvania,"41,031",301,224,231,33
Washington, Pennsylvania,"199,385","8,867","1,058","1,939",119
Wayne, Pennsylvania,"50,010","2,053",315,396,40
Westmoreland, Pennsylvania,"352,060","11,838","1,433","3,644",201
Wyoming, Pennsylvania,"27,731",352,155,159,18
York, Pennsylvania,"401,980","32,139","3,248","7,415",482
Bristol, Rhode Island,"47,633",750,316,"1,011",56
Kent, Rhode Island,"158,077","3,960","1,416","4,470",224
Newport, Rhode Island,"76,934","4,472",977,"2,096",215
Providence, Rhode Island,"522,251","80,419","12,959","28,905","2,273"
Washington, Rhode Island,"120,850","2,710","2,070","2,923",162
Abbeville, South Carolina,"17,878","7,232",160,122,17
Aiken, South Carolina,"119,250","41,532","2,052","2,009",197
Allendale, South Carolina,"2,634","7,576",46,63,4
Anderson, South Carolina,"155,081","32,748","1,363","1,923",152
Bamberg, South Carolina,"5,997","9,807",113,96,11
Barnwell, South Carolina,"12,204","10,101",227,162,16
Beaufort, South Carolina,"128,755","33,725","1,544","2,839",389
Berkeley, South Carolina,"131,215","48,657","2,732","5,865",482
Calhoun, South Carolina,"8,564","6,557",138,70,15
Charleston, South Carolina,"243,686","108,626","3,469","6,769",656
Cherokee, South Carolina,"43,546","11,848",503,411,68
Chester, South Carolina,"20,211","12,620",304,189,26
Chesterfield, South Carolina,"30,827","15,675",543,287,54
Clarendon, South Carolina,"16,997","17,442",211,272,26
Colleton, South Carolina,"22,838","15,421",519,226,37
Darlington, South Carolina,"39,285","28,834",462,373,66
Dillon, South Carolina,"15,944","15,060","1,059",156,30
Dorchester, South Carolina,"99,520","38,311","2,013","3,427",341
Edgefield, South Carolina,"16,483","10,112",204,153,30
Fairfield, South Carolina,"9,472","14,116",125,100,16
Florence, South Carolina,"77,522","58,342","1,123","2,030",102
Georgetown, South Carolina,"39,461","20,435",344,393,58
Greenville, South Carolina,"361,565","88,468","4,544","11,583",596
Greenwood, South Carolina,"46,550","22,584",581,755,85
Hampton, South Carolina,"9,341","11,356",155,149,22
Horry, South Carolina,"232,105","40,424","3,350","4,234",638
Jasper, South Carolina,"13,296","11,808",263,244,25
Kershaw, South Carolina,"45,775","16,088",496,521,66
Lancaster, South Carolina,"58,402","19,017",545,674,72
Laurens, South Carolina,"48,583","17,715",443,356,114
Lee, South Carolina,"6,576","12,258",100,109,20
Lexington, South Carolina,"221,205","41,481","3,009","5,141",359
McCormick, South Carolina,"5,023","5,037",46,44,12
Marion, South Carolina,"13,900","18,619",326,281,26
Marlboro, South Carolina,"12,454","14,776","1,552",137,29
Newberry, South Carolina,"25,130","12,025",418,226,129
Oconee, South Carolina,"67,754","6,270",593,655,62
Orangeburg, South Carolina,"32,909","57,932",984,977,83
Pickens, South Carolina,"108,926","8,884",843,"2,418",83
Richland, South Carolina,"194,759","186,295","3,927","11,945",982
Saluda, South Carolina,"14,065","5,362",356,74,223
Spartanburg, South Carolina,"218,804","62,151","2,532","7,058",286
Sumter, South Carolina,"54,821","51,482","1,102","1,800",206
Union, South Carolina,"19,454","9,273",155,125,25
Williamsburg, South Carolina,"11,460","22,501",210,172,16
York, South Carolina,"179,709","46,404","3,467","4,417",327
Aurora, South Dakota,"2,645",16,59,21,0
Beadle, South Dakota,"16,372",337,340,853,34
Bennett, South Dakota,"1,314",30,"2,219",26,2
Bon Homme, South Dakota,"6,428",90,571,34,1
Brookings, South Dakota,"30,491",401,569,"1,044",46
Brown, South Dakota,"34,921",431,"1,544",468,73
Brule, South Dakota,"4,814",35,576,22,5
Buffalo, South Dakota,356,9,"1,647",7,0
Butte, South Dakota,"10,004",77,398,60,19
Campbell, South Dakota,"1,397",5,12,8,0
Charles Mix, South Dakota,"6,198",60,"3,134",53,8
Clark, South Dakota,"3,575",18,20,3,2
Clay, South Dakota,"13,105",297,611,325,22
Codington, South Dakota,"26,533",219,760,224,18
Corson, South Dakota,"1,319",31,"2,782",25,5
Custer, South Dakota,"7,992",59,413,43,10
Davison, South Dakota,"18,830",210,674,155,35
Day, South Dakota,"5,171",39,618,24,4
Deuel, South Dakota,"4,334",25,35,13,3
Dewey, South Dakota,"1,330",43,"4,187",28,8
Douglas, South Dakota,"2,906",29,75,12,1
Edmunds, South Dakota,"4,021",21,52,12,0
Fall River, South Dakota,"6,397",88,628,55,11
Faulk, South Dakota,"2,353",11,11,8,0
Grant, South Dakota,"7,165",35,75,39,6
Gregory, South Dakota,"3,868",29,384,23,3
Haakon, South Dakota,"1,854",22,68,17,1
Hamlin, South Dakota,"5,900",30,36,20,1
Hand, South Dakota,"3,411",12,24,13,3
Hanson, South Dakota,"3,353",8,24,19,2
Harding, South Dakota,"1,266",9,29,5,0
Hughes, South Dakota,"15,130",235,"2,162",146,14
Hutchinson, South Dakota,"7,071",60,94,22,0
Hyde, South Dakota,"1,272",10,131,8,2
Jackson, South Dakota,"1,495",40,"1,766",9,1
Jerauld, South Dakota,"2,049",7,15,5,4
Jones, South Dakota,983,6,44,4,4
Kingsbury, South Dakota,"5,090",23,60,22,0
Lake, South Dakota,"11,306",117,197,104,5
Lawrence, South Dakota,"23,415",241,857,248,32
Lincoln, South Dakota,"45,390",656,508,660,30
Lyman, South Dakota,"2,328",27,"1,553",20,3
McCook, South Dakota,"5,499",27,54,17,4
McPherson, South Dakota,"2,436",5,15,8,3
Marshall, South Dakota,"4,118",33,499,17,0
Meade, South Dakota,"24,235",549,"1,087",325,44
Mellette, South Dakota,973,19,"1,209",17,2
Miner, South Dakota,"2,320",16,15,9,0
Minnehaha, South Dakota,"157,395","8,501","6,241","3,379",327
Moody, South Dakota,"5,475",77,"1,038",86,2
Pennington, South Dakota,"89,535","2,206","12,686","1,695",253
Perkins, South Dakota,"2,939",18,76,9,0
Potter, South Dakota,"2,315",13,44,13,3
Roberts, South Dakota,"6,597",66,"3,873",65,8
Sanborn, South Dakota,"2,347",7,31,12,0
Shannon, South Dakota,709,44,"13,273",35,11
Spink, South Dakota,"6,386",31,123,17,1
Stanley, South Dakota,"2,767",21,258,16,3
Sully, South Dakota,"1,345",14,35,2,0
Todd, South Dakota,"1,171",47,"8,791",35,4
Tripp, South Dakota,"4,799",23,885,25,5
Turner, South Dakota,"8,233",47,130,33,7
Union, South Dakota,"14,210",185,209,191,12
Walworth, South Dakota,"4,731",31,936,29,1
Yankton, South Dakota,"21,322",477,854,179,26
Ziebach, South Dakota,759,14,"2,128",16,5
Anderson, Tennessee,"70,967","3,752",792,"1,091",62
Bedford, Tennessee,"40,691","4,171",574,566,96
Benton, Tennessee,"15,883",436,174,116,9
Bledsoe, Tennessee,"12,269",546,139,42,7
Blount, Tennessee,"118,477","4,317","1,264","1,298",101
Bradley, Tennessee,"93,762","5,200","1,206","1,228",137
Campbell, Tennessee,"40,166",255,402,158,38
Cannon, Tennessee,"13,467",254,128,48,16
Carroll, Tennessee,"25,401","3,238",277,105,18
Carter, Tennessee,"56,370","1,060",434,254,24
Cheatham, Tennessee,"38,095",787,374,228,33
Chester, Tennessee,"15,442","1,783",166,97,9
Claiborne, Tennessee,"31,440",431,312,225,24
Clay, Tennessee,"7,654",146,77,18,11
Cocke, Tennessee,"34,432",967,465,167,37
Coffee, Tennessee,"50,212","2,440",541,624,56
Crockett, Tennessee,"12,507","2,045",167,62,10
Cumberland, Tennessee,"55,779",381,572,323,69
Davidson, Tennessee,"431,603","185,771","7,512","24,605","1,359"
Decatur, Tennessee,"11,238",403,90,58,14
DeKalb, Tennessee,"18,335",451,170,91,9
Dickson, Tennessee,"47,386","2,578",494,350,40
Dyer, Tennessee,"32,253","5,914",319,269,34
Fayette, Tennessee,"27,362","10,919",265,271,23
Fentress, Tennessee,"17,841",100,155,53,7
Franklin, Tennessee,"38,215","2,392",490,411,46
Gibson, Tennessee,"40,265","9,721",315,192,26
Giles, Tennessee,"26,057","3,296",300,179,39
Grainger, Tennessee,"22,471",203,181,57,14
Greene, Tennessee,"66,929","1,755",563,360,86
Grundy, Tennessee,"13,501",80,169,42,4
Hamblen, Tennessee,"58,906","3,362",859,666,133
Hamilton, Tennessee,"262,889","71,083","3,953","7,677",821
Hancock, Tennessee,"6,640",53,64,27,1
Hardeman, Tennessee,"15,472","11,280",179,199,8
Hardin, Tennessee,"24,746","1,136",246,150,14
Hawkins, Tennessee,"55,429","1,008",482,329,28
Haywood, Tennessee,"9,146","9,401",99,51,4
Henderson, Tennessee,"25,668","2,534",182,113,13
Henry, Tennessee,"29,457","2,942",278,141,18
Hickman, Tennessee,"23,020","1,295",295,92,12
Houston, Tennessee,"8,062",276,90,40,10
Humphreys, Tennessee,"17,780",574,171,68,15
Jackson, Tennessee,"11,335",88,123,32,4
Jefferson, Tennessee,"50,095","1,421",514,321,42
Johnson, Tennessee,"17,747",454,121,58,12
Knox, Tennessee,"386,255","43,211","4,205","10,611",791
Lake, Tennessee,"5,537","2,274",55,30,5
Lauderdale, Tennessee,"17,726","9,919",275,164,17
Lawrence, Tennessee,"41,029",945,477,206,18
Lewis, Tennessee,"11,819",302,100,71,9
Lincoln, Tennessee,"30,665","2,556",494,186,65
Loudon, Tennessee,"47,761",879,415,403,123
McMinn, Tennessee,"49,570","2,593",654,482,27
McNairy, Tennessee,"24,351","1,706",227,78,11
Macon, Tennessee,"22,110",225,244,108,9
Madison, Tennessee,"60,481","36,921",619,"1,252",101
Marion, Tennessee,"26,722","1,239",272,168,11
Marshall, Tennessee,"28,520","2,336",292,224,47
Maury, Tennessee,"70,296","11,031",767,766,87
Meigs, Tennessee,"11,384",208,168,34,2
Monroe, Tennessee,"43,413","1,280",687,258,39
Montgomery, Tennessee,"135,284","38,848","3,123","6,149","1,195"
Moore, Tennessee,"6,206",186,47,37,6
Morgan, Tennessee,"21,056",933,234,82,17
Obion, Tennessee,"28,131","3,603",183,131,34
Overton, Tennessee,"21,928",221,189,82,7
Perry, Tennessee,"7,606",189,111,41,3
Pickett, Tennessee,"5,107",19,29,10,0
Polk, Tennessee,"16,560",142,210,57,15
Putnam, Tennessee,"69,668","2,034",906,"1,108",130
Rhea, Tennessee,"30,993",874,381,194,33
Roane, Tennessee,"51,803","1,791",625,405,43
Robertson, Tennessee,"60,804","5,518",663,537,80
Rutherford, Tennessee,"223,407","38,265","2,871","10,106",481
Scott, Tennessee,"21,986",95,177,81,10
Sequatchie, Tennessee,"14,086",144,155,66,8
Sevier, Tennessee,"88,866","1,283","1,031","1,144",73
Shelby, Tennessee,"413,109","499,109","7,444","26,216","1,420"
Smith, Tennessee,"18,550",530,206,80,11
Stewart, Tennessee,"12,812",287,196,169,14
Sullivan, Tennessee,"151,765","4,510","1,325","1,249",108
Sumner, Tennessee,"150,146","12,026","1,457","2,410",250
Tipton, Tennessee,"49,093","11,894",679,587,121
Trousdale, Tennessee,"7,037",818,95,31,3
Unicoi, Tennessee,"18,129",122,146,50,8
Union, Tennessee,"19,110",98,223,51,19
Van Buren, Tennessee,"5,460",51,43,12,1
Warren, Tennessee,"38,172","1,589",384,264,47
Washington, Tennessee,"116,658","6,215","1,150","1,950",129
Wayne, Tennessee,"15,914","1,058",137,50,9
Weakley, Tennessee,"31,672","2,980",280,489,34
White, Tennessee,"25,321",669,251,119,32
Williamson, Tennessee,"173,187","9,230","1,237","7,121",229
Wilson, Tennessee,"107,007","8,501","1,125","1,822",163
Anderson, Texas,"44,794","13,051",669,628,155
Andrews, Texas,"14,782",334,317,141,4
Angelina, Texas,"72,193","13,969","1,009","1,098",81
Aransas, Texas,"22,311",497,461,553,39
Archer, Texas,"8,591",105,152,44,6
Armstrong, Texas,"1,893",28,28,4,0
Atascosa, Texas,"44,190",616,765,297,70
Austin, Texas,"25,549","2,917",372,203,21
Bailey, Texas,"6,848",129,192,44,10
Bandera, Texas,"20,127",193,373,107,16
Bastrop, Texas,"66,997","6,552","2,008",913,182
Baylor, Texas,"3,590",117,33,20,4
Bee, Texas,"29,096","2,886",376,275,49
Bell, Texas,"227,711","78,178","6,642","14,131","4,008"
Bexar, Texas,"1,537,084","155,591","33,551","61,253","6,024"
Blanco, Texas,"10,267",138,211,87,12
Borden, Texas,621,4,12,3,1
Bosque, Texas,"17,678",444,238,117,10
Bowie, Texas,"68,234","23,672","1,648","1,123",172
Brazoria, Texas,"257,041","42,939","4,257","20,395",462
Brazos, Texas,"162,897","23,429","2,334","12,006",370
Brewster, Texas,"8,971",198,223,113,17
Briscoe, Texas,"1,580",54,19,8,1
Brooks, Texas,"7,056",74,44,52,5
Brown, Texas,"36,119","1,636",541,262,41
Burleson, Texas,"14,905","2,221",243,72,13
Burnet, Texas,"41,788","1,024",722,327,44
Caldwell, Texas,"34,757","2,964",786,467,44
Calhoun, Texas,"19,604",741,264,988,15
Callahan, Texas,"13,212",247,207,104,12
Cameron, Texas,"403,701","3,540","3,299","3,652",370
Camp, Texas,"9,987","2,306",219,126,24
Carson, Texas,"6,126",72,111,46,1
Cass, Texas,"24,859","5,485",355,178,22
Castro, Texas,"7,699",206,152,55,5
Chambers, Texas,"31,596","3,187",591,499,53
Cherokee, Texas,"42,275","8,002","1,149",389,59
Childress, Texas,"6,205",730,87,66,6
Clay, Texas,"10,415",126,246,64,11
Cochran, Texas,"2,845",147,82,10,8
Coke, Texas,"3,197",28,87,11,2
Coleman, Texas,"8,382",279,168,50,6
Collin, Texas,"635,714","79,906","11,011","104,951","1,602"
Collingsworth, Texas,"2,830",194,88,23,3
Colorado, Texas,"17,640","2,926",281,155,22
Comal, Texas,"107,371","2,542","1,714","1,431",157
Comanche, Texas,"13,612",131,212,65,9
Concho, Texas,"3,964",126,35,24,9
Cooke, Texas,"36,320","1,381",795,427,41
Coryell, Texas,"60,201","14,492","1,721","2,697",996
Cottle, Texas,"1,349",151,16,3,3
Crane, Texas,"4,116",185,68,34,5
Crockett, Texas,"3,564",57,64,21,5
Crosby, Texas,"5,772",286,101,16,5
Culberson, Texas,"2,268",37,71,39,4
Dallam, Texas,"6,576",150,162,60,17
Dallas, Texas,"1,693,085","569,015","42,226","142,263","4,379"
Dawson, Texas,"12,575","1,045",216,102,22
Deaf Smith, Texas,"18,743",379,368,113,32
Delta, Texas,"4,697",441,141,51,5
Denton, Texas,"569,197","67,005","11,054","54,026","1,492"
De Witt, Texas,"18,070","2,105",235,86,16
Dickens, Texas,"2,222",129,61,31,4
Dimmit, Texas,"9,836",160,87,64,3
Donley, Texas,"3,417",199,41,16,4
Duval, Texas,"11,531",168,91,38,13
Eastland, Texas,"17,918",467,261,102,24
Ector, Texas,"129,724","7,220","2,648","1,465",312
Edwards, Texas,"1,892",19,44,20,1
Ellis, Texas,"135,918","14,896","2,283","1,404",280
El Paso, Texas,"768,770","34,068","10,903","13,683","2,281"
Erath, Texas,"37,580",732,768,382,45
Falls, Texas,"13,014","4,683",265,108,36
Fannin, Texas,"30,963","2,594",779,236,39
Fayette, Texas,"22,717","1,755",375,113,24
Fisher, Texas,"3,761",176,54,17,3
Floyd, Texas,"6,033",264,81,21,2
Foard, Texas,"1,278",68,8,8,1
Fort Bend, Texas,"362,087","135,670","6,526","114,162","1,129"
Franklin, Texas,"9,884",525,185,88,6
Freestone, Texas,"16,028","3,303",414,155,22
Frio, Texas,"16,218",707,197,427,8
Gaines, Texas,"17,443",430,275,93,10
Galveston, Texas,"241,757","43,092","4,276","11,241",531
Garza, Texas,"6,023",472,55,14,8
Gillespie, Texas,"24,514",191,371,116,27
Glasscock, Texas,"1,213",25,5,2,2
Goliad, Texas,"6,738",420,101,31,4
Gonzales, Texas,"17,859","1,605",404,113,27
Gray, Texas,"21,107","1,344",498,184,16
Grayson, Texas,"110,446","8,346","3,409","1,726",182
Gregg, Texas,"94,647","25,872","1,917","1,941",239
Grimes, Texas,"21,957","4,554",381,158,33
Guadalupe, Texas,"122,214","11,010","2,267","3,217",468
Hale, Texas,"33,454","2,326",736,246,72
Hall, Texas,"3,029",250,47,19,3
Hamilton, Texas,"8,164",98,161,55,4
Hansford, Texas,"5,449",69,100,24,1
Hardeman, Texas,"3,815",291,73,27,3
Hardin, Texas,"51,224","3,409",554,448,38
Harris, Texas,"3,028,941","842,743","69,426","298,559","9,525"
Harrison, Texas,"50,837","15,612","1,180",528,107
Hartley, Texas,"5,583",441,49,49,4
Haskell, Texas,"5,608",292,89,53,12
Hays, Texas,"152,784","7,418","3,240","3,203",451
Hemphill, Texas,"3,870",25,51,41,4
Henderson, Texas,"72,436","5,596","1,305",522,84
Hidalgo, Texas,"775,452","7,174","5,249","9,470",504
Hill, Texas,"32,307","2,705",470,218,51
Hockley, Texas,"21,671","1,026",394,136,17
Hood, Texas,"50,309",498,799,441,68
Hopkins, Texas,"32,206","2,882",584,287,50
Houston, Texas,"16,913","6,329",226,167,8
Howard, Texas,"31,576","2,670",732,483,65
Hudspeth, Texas,"3,286",70,61,33,3
Hunt, Texas,"77,009","7,917","1,963","1,194",234
Hutchinson, Texas,"20,727",786,687,161,21
Irion, Texas,"1,579",26,18,11,2
Jack, Texas,"8,555",376,123,46,12
Jackson, Texas,"12,780","1,133",157,103,15
Jasper, Texas,"29,584","6,477",391,306,37
Jeff Davis, Texas,"2,244",56,35,15,2
Jefferson, Texas,"154,015","88,903","3,702","10,129",444
Jim Hogg, Texas,"5,213",42,37,27,1
Jim Wells, Texas,"40,229",453,501,259,40
Johnson, Texas,"144,290","5,291","2,541","1,646",695
Jones, Texas,"17,259","2,699",340,216,23
Karnes, Texas,"13,274","1,527",173,61,6
Kaufman, Texas,"92,020","11,843","1,716","1,320",128
Kendall, Texas,"33,840",404,497,380,50
Kenedy, Texas,415,11,7,3,0
Kent, Texas,804,16,14,3,0
Kerr, Texas,"47,603","1,219",989,576,72
Kimble, Texas,"4,495",30,57,28,6
King, Texas,257,4,3,1,0
Kinney, Texas,"3,465",95,44,24,9
Kleberg, Texas,"29,536","1,577",444,888,79
Knox, Texas,"3,470",256,55,18,7
Lamar, Texas,"41,968","7,276","1,482",495,70
Lamb, Texas,"13,110",767,337,62,14
Lampasas, Texas,"18,675",892,450,372,67
La Salle, Texas,"6,867",69,60,21,3
Lavaca, Texas,"17,668","1,480",172,94,24
Lee, Texas,"14,469","1,992",244,111,44
Leon, Texas,"15,378","1,336",189,137,15
Liberty, Texas,"66,207","8,889","1,210",603,126
Limestone, Texas,"18,916","4,427",330,158,18
Lipscomb, Texas,"3,216",80,100,20,5
Live Oak, Texas,"10,783",576,165,85,10
Llano, Texas,"18,542",251,274,131,15
Loving, Texas,91,0,4,0,0
Lubbock, Texas,"251,197","23,800","4,616","7,515",694
Lynn, Texas,"5,622",166,138,28,5
McCulloch, Texas,"7,955",240,123,55,6
McLennan, Texas,"195,170","37,932","3,879","4,769",470
McMullen, Texas,687,17,10,5,1
Madison, Texas,"10,682","2,899",205,123,11
Marion, Texas,"7,983","2,379",196,97,12
Martin, Texas,"4,755",127,60,27,4
Mason, Texas,"3,954",31,38,12,12
Matagorda, Texas,"31,114","4,519",613,889,68
Maverick, Texas,"53,921",308,787,274,19
Medina, Texas,"44,433","1,384",721,486,85
Menard, Texas,"2,169",23,35,7,1
Midland, Texas,"126,750","10,428","2,260","2,282",184
Milam, Texas,"21,716","2,673",382,160,8
Mills, Texas,"4,781",63,57,17,2
Mitchell, Texas,"7,990","1,233",186,95,16
Montague, Texas,"19,338",178,360,127,13
Montgomery, Texas,"433,679","23,835","7,612","13,601",962
Moore, Texas,"19,471",590,467,"1,747",49
Morris, Texas,"9,683","3,080",189,87,18
Motley, Texas,"1,161",34,17,1,0
Nacogdoches, Texas,"52,029","12,526",994,"1,050",75
Navarro, Texas,"39,962","7,044",758,457,431
Newton, Texas,"11,305","3,061",177,99,10
Nolan, Texas,"14,111",876,213,109,11
Nueces, Texas,"318,330","16,363","4,625","7,765",729
Ochiltree, Texas,"10,186",108,201,68,13
Oldham, Texas,"1,967",81,38,24,1
Orange, Texas,"73,723","7,527","1,071","1,076",107
Palo Pinto, Texas,"27,017",810,403,230,51
Panola, Texas,"19,841","4,083",353,148,28
Parker, Texas,"114,065","2,701","2,074","1,127",137
Parmer, Texas,"9,917",178,197,68,34
Pecos, Texas,"14,690",678,210,168,19
Polk, Texas,"39,002","5,571","1,245",335,64
Potter, Texas,"101,920","14,278","2,270","5,692",263
Presidio, Texas,"7,467",88,118,100,3
Rains, Texas,"10,551",338,214,89,5
Randall, Texas,"117,035","4,036","1,923","2,383",165
Reagan, Texas,"3,241",112,67,25,2
