County,State,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander
McIntosh, Oklahoma,"15,694",884,"5,040",124,23
Major, Oklahoma,"7,244",100,268,48,14
Marshall, Oklahoma,"13,892",399,"2,389",57,15
Mayes, Oklahoma,"31,973",343,"12,443",215,41
Murray, Oklahoma,"11,547",277,"2,416",80,18
Muskogee, Oklahoma,"48,947","9,422","17,900",591,135
Noble, Oklahoma,"10,262",292,"1,378",81,11
Nowata, Oklahoma,"8,196",328,"2,894",56,15
Okfuskee, Oklahoma,"8,645","1,144","3,106",75,37
Oklahoma, Oklahoma,"549,534","127,875","51,834","27,484","1,987"
Okmulgee, Oklahoma,"29,382","4,276","9,369",252,56
Osage, Oklahoma,"34,632","5,937","10,019",239,37
Ottawa, Oklahoma,"24,887",469,"8,345",250,350
Pawnee, Oklahoma,"14,455",251,"2,800",87,13
Payne, Oklahoma,"67,549","3,708","6,525","3,531",102
Pittsburg, Oklahoma,"37,317","1,999","9,568",313,67
Pontotoc, Oklahoma,"29,509","1,400","9,022",369,50
Pottawatomie, Oklahoma,"57,634","2,899","12,678",723,123
Pushmataha, Oklahoma,"9,392",156,"2,639",49,9
Roger Mills, Oklahoma,"3,358",46,288,17,4
Rogers, Oklahoma,"73,301","1,401","17,980","1,249",121
Seminole, Oklahoma,"19,316","1,593","6,214",174,43
Sequoyah, Oklahoma,"32,360","1,045","12,547",347,49
Stephens, Oklahoma,"41,467","1,267","4,066",366,45
Texas, Oklahoma,"19,507",524,669,403,85
Tillman, Oklahoma,"6,952",736,494,46,15
Tulsa, Oklahoma,"480,741","76,073","64,688","17,943","1,102"
Wagoner, Oklahoma,"61,813","3,597","12,096","1,328",87
Washington, Oklahoma,"43,651","1,805","7,945",755,53
Washita, Oklahoma,"10,976",205,677,52,6
Woods, Oklahoma,"8,258",386,384,101,9
Woodward, Oklahoma,"18,835",445,987,146,23
Baker, Oregon,"15,730",152,404,149,34
Benton, Oregon,"78,950","1,399","1,792","5,866",532
Clackamas, Oregon,"353,917","5,680","8,242","18,626","2,062"
Clatsop, Oregon,"35,747",429,989,738,180
Columbia, Oregon,"47,783",467,"1,596",911,225
Coos, Oregon,"60,108",577,"3,585","1,107",273
Crook, Oregon,"20,398",116,583,173,35
Curry, Oregon,"21,641",176,992,262,67
Deschutes, Oregon,"153,500","1,228","3,649","2,694",594
Douglas, Oregon,"103,912",766,"4,229","1,734",368
Gilliam, Oregon,"1,831",12,33,7,13
Grant, Oregon,"7,306",66,189,46,16
Harney, Oregon,"7,090",74,365,66,11
Hood River, Oregon,"21,680",248,440,513,101
Jackson, Oregon,"195,479","2,681","6,572","4,009","1,250"
Jefferson, Oregon,"17,402",298,"4,357",196,88
Josephine, Oregon,"80,217",729,"2,872","1,204",355
Klamath, Oregon,"62,014",851,"4,614","1,031",269
Lake, Oregon,"7,593",94,334,95,28
Lane, Oregon,"333,419","6,397","11,947","12,943","1,951"
Lincoln, Oregon,"43,312",434,"2,897",801,159
Linn, Oregon,"112,964","1,211","3,809","1,979",431
Malheur, Oregon,"29,657",524,983,710,107
Marion, Oregon,"294,496","6,439","12,738","9,374","3,519"
Morrow, Oregon,"10,792",134,317,149,47
Multnomah, Oregon,"626,665","53,693","22,553","61,770","7,333"
Polk, Oregon,"71,268",966,"3,174","2,334",556
Sherman, Oregon,"1,730",11,40,7,4
Tillamook, Oregon,"24,495",182,647,369,111
Umatilla, Oregon,"71,083","1,061","4,328","1,103",244
Union, Oregon,"24,765",277,592,373,301
Wallowa, Oregon,"6,915",63,123,45,17
Wasco, Oregon,"23,539",221,"1,515",316,209
Washington, Oregon,"463,525","15,433","11,553","57,638","5,279"
Wheeler, Oregon,"1,416",13,46,15,3
Yamhill, Oregon,"94,347","1,562","3,396","2,491",451
Adams, Pennsylvania,"98,588","2,269",667,"1,041",48
Allegheny, Pennsylvania,"1,021,181","177,220","7,192","40,390",832
Armstrong, Pennsylvania,"68,035",832,210,238,23
Beaver, Pennsylvania,"158,645","12,761",797,"1,148",117
Bedford, Pennsylvania,"49,252",434,218,191,28
Berks, Pennsylvania,"376,507","30,593","4,814","7,233",861
Blair, Pennsylvania,"123,845","3,059",500,"1,036",74
Bradford, Pennsylvania,"61,705",554,441,466,24
Bucks, Pennsylvania,"574,687","27,512","3,966","27,955",616
Butler, Pennsylvania,"179,739","2,769",677,"2,383",111
Cambria, Pennsylvania,"137,031","6,506",541,"1,023",91
Cameron, Pennsylvania,"5,018",40,24,24,2
Carbon, Pennsylvania,"63,588","1,352",394,469,77
Centre, Pennsylvania,"140,718","5,664",784,"9,218",215
Chester, Pennsylvania,"445,874","36,259","3,252","22,327",545
Clarion, Pennsylvania,"39,159",622,166,281,26
Clearfield, Pennsylvania,"78,934","2,269",338,578,44
Clinton, Pennsylvania,"38,292",795,155,303,25
Columbia, Pennsylvania,"65,204","1,593",342,740,57
Crawford, Pennsylvania,"86,462","2,078",466,574,51
Cumberland, Pennsylvania,"220,015","9,959","1,288","8,620",220
Dauphin, Pennsylvania,"207,371","55,911","2,368","10,132",393
Delaware, Pennsylvania,"417,416","118,141","3,767","29,958",566
Elk, Pennsylvania,"31,597",198,98,137,15
Erie, Pennsylvania,"255,649","24,580","1,755","4,112",285
Fayette, Pennsylvania,"129,353","7,600",672,635,90
Forest, Pennsylvania,"6,245","1,446",50,25,5
Franklin, Pennsylvania,"142,759","6,728",970,"1,851",162
Fulton, Pennsylvania,"14,661",247,80,43,7
Greene, Pennsylvania,"37,071","1,466",269,184,25
Huntingdon, Pennsylvania,"43,150","2,681",182,308,19
Indiana, Pennsylvania,"85,319","2,852",420,994,57
Jefferson, Pennsylvania,"44,869",323,243,147,16
Juniata, Pennsylvania,"24,205",274,124,129,21
Lackawanna, Pennsylvania,"203,800","7,704","1,127","4,467",196
Lancaster, Pennsylvania,"484,762","28,018","3,915","11,893",671
Lawrence, Pennsylvania,"86,925","4,501",369,589,57
Lebanon, Pennsylvania,"127,897","4,659",856,"1,944",113
Lehigh, Pennsylvania,"308,779","31,785","4,525","12,534",758
Luzerne, Pennsylvania,"303,368","15,428","2,311","4,152",328
Lycoming, Pennsylvania,"109,822","6,599",672,951,93
McKean, Pennsylvania,"41,971","1,217",246,274,20
Mercer, Pennsylvania,"108,728","7,843",596,"1,004",73
Mifflin, Pennsylvania,"46,073",544,187,265,23
Monroe, Pennsylvania,"140,698","26,393","2,045","4,588",350
Montgomery, Pennsylvania,"673,600","79,224","4,800","57,616",883
Montour, Pennsylvania,"17,683",360,65,371,12
Northampton, Pennsylvania,"272,249","19,943","2,299","8,819",383
Northumberland, Pennsylvania,"91,658","2,542",502,513,58
Perry, Pennsylvania,"45,385",519,264,246,50
Philadelphia, Pennsylvania,"723,279","706,698","24,710","109,489","3,846"
Pike, Pennsylvania,"52,875","3,984",632,822,77
Potter, Pennsylvania,"17,302",121,115,68,6
Schuylkill, Pennsylvania,"142,873","4,900",720,"1,034",102
Snyder, Pennsylvania,"38,976",598,172,274,23
Somerset, Pennsylvania,"75,351","2,115",316,373,37
Sullivan, Pennsylvania,"6,192",186,51,26,1
Susquehanna, Pennsylvania,"42,963",279,222,201,31
Tioga, Pennsylvania,"41,356",529,261,263,29
Union, Pennsylvania,"40,544","3,803",410,720,78
Venango, Pennsylvania,"54,021",907,290,295,38
Warren, Pennsylvania,"41,327",276,220,226,28
Washington, Pennsylvania,"199,174","8,856","1,043","1,858",125
Wayne, Pennsylvania,"50,773","1,978",326,385,30
Westmoreland, Pennsylvania,"352,863","11,622","1,382","3,560",194
Wyoming, Pennsylvania,"27,859",341,145,141,12
York, Pennsylvania,"401,432","31,440","3,177","7,211",448
Bristol, Rhode Island,"48,523",701,302,973,56
Kent, Rhode Island,"159,030","3,815","1,395","4,258",212
Newport, Rhode Island,"77,724","4,289",990,"2,031",219
Providence, Rhode Island,"523,964","79,061","12,733","28,039","2,204"
Washington, Rhode Island,"121,672","2,616","2,077","2,859",133
Abbeville, South Carolina,"17,986","7,367",161,104,9
Aiken, South Carolina,"118,103","41,280","2,003","1,933",180
Allendale, South Carolina,"2,628","7,677",48,61,4
Anderson, South Carolina,"154,581","32,046","1,355","1,853",131
Bamberg, South Carolina,"5,995","9,905",114,92,11
Barnwell, South Carolina,"12,301","10,245",197,166,17
Beaufort, South Carolina,"127,649","33,589","1,517","2,791",375
Berkeley, South Carolina,"127,205","47,448","2,679","5,615",446
Calhoun, South Carolina,"8,523","6,549",120,59,15
Charleston, South Carolina,"238,445","107,727","3,400","6,421",655
Cherokee, South Carolina,"43,470","11,816",480,383,75
Chester, South Carolina,"20,417","12,720",283,153,27
Chesterfield, South Carolina,"30,757","15,764",525,279,53
Clarendon, South Carolina,"17,022","17,724",181,265,19
Colleton, South Carolina,"23,093","15,564",525,223,43
Darlington, South Carolina,"39,416","29,122",428,322,62
Dillon, South Carolina,"16,169","15,231","1,037",137,29
Dorchester, South Carolina,"98,078","37,761","1,937","3,107",324
Edgefield, South Carolina,"16,621","10,263",210,140,26
Fairfield, South Carolina,"9,578","14,298",130,84,12
Florence, South Carolina,"77,592","57,903","1,092","1,944",93
Georgetown, South Carolina,"39,310","20,596",319,375,51
Greenville, South Carolina,"357,093","87,122","4,414","11,011",575
Greenwood, South Carolina,"46,522","22,540",571,736,85
Hampton, South Carolina,"9,398","11,555",153,152,28
Horry, South Carolina,"228,118","39,514","3,286","3,981",641
Jasper, South Carolina,"12,971","11,740",243,212,29
Kershaw, South Carolina,"45,689","15,816",487,472,72
Lancaster, South Carolina,"57,522","19,067",527,637,82
Laurens, South Carolina,"48,889","17,593",426,309,100
Lee, South Carolina,"6,674","12,450",118,93,13
Lexington, South Carolina,"218,770","40,840","2,985","4,804",364
McCormick, South Carolina,"5,089","5,129",47,44,9
Marion, South Carolina,"14,039","18,726",297,245,37
Marlboro, South Carolina,"12,639","15,011","1,565",129,30
Newberry, South Carolina,"25,092","12,159",409,194,137
Oconee, South Carolina,"67,871","6,308",579,621,60
Orangeburg, South Carolina,"33,136","58,229",963,966,81
Pickens, South Carolina,"108,888","8,672",812,"2,370",72
Richland, South Carolina,"193,939","183,700","3,889","11,521","1,002"
Saluda, South Carolina,"14,035","5,454",336,78,224
Spartanburg, South Carolina,"217,822","61,714","2,480","6,753",274
Sumter, South Carolina,"54,717","51,761","1,099","1,816",211
Union, South Carolina,"19,632","9,340",164,106,18
Williamsburg, South Carolina,"11,409","22,772",204,163,10
York, South Carolina,"177,184","45,665","3,450","4,292",309
Aurora, South Dakota,"2,641",13,49,21,0
Beadle, South Dakota,"16,330",306,311,674,37
Bennett, South Dakota,"1,296",32,"2,222",23,6
Bon Homme, South Dakota,"6,459",90,575,22,4
Brookings, South Dakota,"30,477",397,530,"1,042",39
Brown, South Dakota,"34,814",367,"1,503",461,66
Brule, South Dakota,"4,777",27,566,24,3
Buffalo, South Dakota,311,6,"1,640",5,1
Butte, South Dakota,"9,851",59,411,49,17
Campbell, South Dakota,"1,458",5,13,7,0
Charles Mix, South Dakota,"6,176",46,"3,112",54,9
Clark, South Dakota,"3,687",14,20,5,0
Clay, South Dakota,"12,936",285,637,296,23
Codington, South Dakota,"26,402",179,757,211,10
Corson, South Dakota,"1,298",23,"2,825",24,4
Custer, South Dakota,"7,960",42,376,45,5
Davison, South Dakota,"18,789",184,667,161,29
Day, South Dakota,"5,142",35,601,27,1
Deuel, South Dakota,"4,320",23,28,7,1
Dewey, South Dakota,"1,286",36,"4,152",26,6
Douglas, South Dakota,"2,918",22,72,4,0
Edmunds, South Dakota,"4,044",17,39,13,1
Fall River, South Dakota,"6,513",90,652,48,12
Faulk, South Dakota,"2,356",9,9,5,2
Grant, South Dakota,"7,264",29,67,36,5
Gregory, South Dakota,"3,906",26,385,25,2
Haakon, South Dakota,"1,872",24,67,12,2
Hamlin, South Dakota,"5,867",20,40,17,2
Hand, South Dakota,"3,403",8,23,14,2
Hanson, South Dakota,"3,320",10,21,11,2
Harding, South Dakota,"1,222",9,31,1,0
Hughes, South Dakota,"15,051",170,"2,084",144,10
Hutchinson, South Dakota,"7,234",57,88,14,0
Hyde, South Dakota,"1,280",8,147,5,1
Jackson, South Dakota,"1,460",40,"1,681",10,3
Jerauld, South Dakota,"2,071",8,14,4,4
Jones, South Dakota,981,6,34,2,4
Kingsbury, South Dakota,"5,082",19,56,21,0
Lake, South Dakota,"11,042",93,164,96,6
Lawrence, South Dakota,"23,349",169,857,231,23
Lincoln, South Dakota,"44,110",567,467,596,32
Lyman, South Dakota,"2,306",18,"1,525",21,1
McCook, South Dakota,"5,564",16,50,11,4
McPherson, South Dakota,"2,445",1,16,6,3
Marshall, South Dakota,"4,169",23,491,12,2
Meade, South Dakota,"24,248",494,"1,066",300,46
Mellette, South Dakota,929,13,"1,189",14,1
Miner, South Dakota,"2,365",13,16,10,1
Minnehaha, South Dakota,"155,854","8,182","6,040","3,271",345
Moody, South Dakota,"5,459",53,"1,053",91,3
Pennington, South Dakota,"88,730","1,986","12,660","1,670",248
Perkins, South Dakota,"2,922",11,67,6,0
Potter, South Dakota,"2,304",15,35,8,1
Roberts, South Dakota,"6,598",59,"3,786",41,5
Sanborn, South Dakota,"2,348",6,21,8,0
Shannon, South Dakota,551,27,"13,155",28,7
Spink, South Dakota,"6,298",34,116,9,2
Stanley, South Dakota,"2,774",30,256,10,0
Sully, South Dakota,"1,352",10,28,4,2
Todd, South Dakota,"1,083",49,"8,634",27,3
Tripp, South Dakota,"4,816",31,898,25,1
Turner, South Dakota,"8,231",43,117,27,3
Union, South Dakota,"14,133",165,188,175,17
Walworth, South Dakota,"4,636",34,891,23,1
Yankton, South Dakota,"21,331",440,806,161,16
Ziebach, South Dakota,699,19,"2,170",12,2
Anderson, Tennessee,"71,083","3,661",797,"1,029",51
Bedford, Tennessee,"40,552","4,190",525,512,83
Benton, Tennessee,"16,012",421,172,92,2
Bledsoe, Tennessee,"12,309",530,130,38,5
Blount, Tennessee,"118,150","4,209","1,274","1,213",87
Bradley, Tennessee,"93,134","5,112","1,215","1,142",125
Campbell, Tennessee,"40,319",243,380,149,32
Cannon, Tennessee,"13,559",243,113,36,12
Carroll, Tennessee,"25,352","3,170",255,100,21
Carter, Tennessee,"56,243","1,069",427,263,29
Cheatham, Tennessee,"38,210",770,347,224,38
Chester, Tennessee,"15,440","1,731",159,88,11
Claiborne, Tennessee,"31,656",391,304,214,23
Clay, Tennessee,"7,690",140,79,17,9
Cocke, Tennessee,"34,614",930,451,165,40
Coffee, Tennessee,"50,166","2,350",506,597,53
Crockett, Tennessee,"12,583","2,013",156,61,13
Cumberland, Tennessee,"55,448",330,529,313,78
Davidson, Tennessee,"426,594","183,492","7,482","23,746","1,285"
Decatur, Tennessee,"11,313",387,76,47,17
DeKalb, Tennessee,"18,291",409,152,81,10
Dickson, Tennessee,"47,113","2,562",478,340,39
Dyer, Tennessee,"32,459","5,893",306,265,35
Fayette, Tennessee,"27,300","10,919",232,254,18
Fentress, Tennessee,"17,782",82,131,58,10
Franklin, Tennessee,"38,344","2,420",463,377,49
Gibson, Tennessee,"40,069","9,787",292,168,25
Giles, Tennessee,"26,124","3,358",282,171,30
Grainger, Tennessee,"22,491",207,161,46,12
Greene, Tennessee,"66,878","1,712",533,331,92
Grundy, Tennessee,"13,582",90,150,36,7
Hamblen, Tennessee,"58,760","3,359",814,637,136
Hamilton, Tennessee,"259,704","70,823","4,003","7,266",767
Hancock, Tennessee,"6,763",52,61,22,3
Hardeman, Tennessee,"15,656","11,407",171,190,8
Hardin, Tennessee,"24,941","1,096",241,137,18
Hawkins, Tennessee,"55,657",961,453,346,33
Haywood, Tennessee,"9,166","9,606",96,40,10
Henderson, Tennessee,"25,427","2,534",175,116,12
Henry, Tennessee,"29,497","2,931",268,138,19
Hickman, Tennessee,"23,344","1,266",291,75,10
Houston, Tennessee,"8,198",246,90,39,8
Humphreys, Tennessee,"17,938",579,186,61,10
Jackson, Tennessee,"11,543",80,126,24,6
Jefferson, Tennessee,"49,871","1,361",505,289,39
Johnson, Tennessee,"17,822",432,129,51,11
Knox, Tennessee,"383,470","42,632","4,165","10,149",809
Lake, Tennessee,"5,606","2,221",69,21,4
Lauderdale, Tennessee,"17,723","9,974",273,123,23
Lawrence, Tennessee,"41,012",908,461,203,26
Lewis, Tennessee,"11,852",271,97,72,10
Lincoln, Tennessee,"30,749","2,529",466,184,61
Loudon, Tennessee,"47,553",793,396,375,120
McMinn, Tennessee,"49,433","2,519",674,502,29
McNairy, Tennessee,"24,352","1,702",218,82,11
Macon, Tennessee,"21,960",176,245,81,10
Madison, Tennessee,"61,027","36,647",596,"1,200",112
Marion, Tennessee,"26,962","1,155",267,154,13
Marshall, Tennessee,"28,310","2,296",269,203,55
Maury, Tennessee,"70,010","11,051",738,709,97
Meigs, Tennessee,"11,540",164,168,30,5
Monroe, Tennessee,"43,147","1,238",659,217,42
Montgomery, Tennessee,"132,857","37,911","3,022","5,985","1,202"
Moore, Tennessee,"6,152",179,45,37,3
Morgan, Tennessee,"21,046",899,228,73,19
Obion, Tennessee,"28,219","3,618",172,113,34
Overton, Tennessee,"21,867",192,183,74,13
Perry, Tennessee,"7,725",173,110,30,3
Pickett, Tennessee,"5,043",16,25,8,1
Polk, Tennessee,"16,657",111,208,47,17
Putnam, Tennessee,"69,476","1,972",870,"1,087",121
Rhea, Tennessee,"30,915",835,371,190,27
Roane, Tennessee,"52,155","1,775",629,370,39
Robertson, Tennessee,"60,650","5,395",659,484,76
Rutherford, Tennessee,"219,775","36,891","2,847","9,734",467
Scott, Tennessee,"22,102",86,175,69,9
Sequatchie, Tennessee,"13,976",82,149,61,11
Sevier, Tennessee,"87,926","1,165",982,"1,037",77
Shelby, Tennessee,"412,924","494,310","7,444","25,462","1,444"
Smith, Tennessee,"18,560",518,211,71,12
Stewart, Tennessee,"12,925",278,199,168,10
Sullivan, Tennessee,"151,902","4,335","1,296","1,171",88
Sumner, Tennessee,"148,258","11,608","1,399","2,241",241
Tipton, Tennessee,"48,867","11,910",683,574,96
Trousdale, Tennessee,"7,061",821,86,34,1
Unicoi, Tennessee,"18,154",111,135,54,8
Union, Tennessee,"18,981",89,214,48,16
Van Buren, Tennessee,"5,499",38,45,16,2
Warren, Tennessee,"38,148","1,543",387,260,39
Washington, Tennessee,"116,184","6,020","1,144","1,903",107
Wayne, Tennessee,"15,906","1,041",129,49,8
Weakley, Tennessee,"31,712","2,991",282,488,28
White, Tennessee,"25,157",632,239,109,25
Williamson, Tennessee,"169,625","8,922","1,217","6,669",196
Wilson, Tennessee,"105,245","8,210","1,116","1,719",132
Anderson, Texas,"44,901","13,013",657,601,146
Andrews, Texas,"14,277",325,258,132,6
Angelina, Texas,"71,905","13,900",974,"1,046",63
Aransas, Texas,"22,059",452,428,541,30
Archer, Texas,"8,890",101,129,41,8
Armstrong, Texas,"1,872",16,26,5,1
Atascosa, Texas,"43,779",560,701,295,60
Austin, Texas,"25,304","2,921",356,196,17
Bailey, Texas,"6,822",123,204,44,12
Bandera, Texas,"20,161",185,351,90,11
Bastrop, Texas,"66,226","6,620","1,986",841,162
Baylor, Texas,"3,608",106,35,9,5
Bee, Texas,"28,794","2,767",365,239,37
Bell, Texas,"225,300","77,360","6,430","13,688","3,884"
Bexar, Texas,"1,511,965","151,302","32,913","58,665","5,781"
Blanco, Texas,"10,246",127,179,75,6
Borden, Texas,640,7,9,2,1
Bosque, Texas,"17,722",429,238,89,12
Bowie, Texas,"68,110","23,558","1,629","1,083",170
Brazoria, Texas,"254,484","41,293","4,123","19,593",417
Brazos, Texas,"161,520","23,163","2,276","11,738",365
Brewster, Texas,"8,926",175,203,105,17
Briscoe, Texas,"1,570",54,13,9,4
Brooks, Texas,"7,090",57,37,36,3
Brown, Texas,"36,183","1,654",523,241,46
Burleson, Texas,"14,900","2,217",223,53,11
Burnet, Texas,"41,309",981,688,312,48
Caldwell, Texas,"34,489","2,948",702,464,51
Calhoun, Texas,"19,588",718,237,994,16
Callahan, Texas,"13,197",218,188,100,22
Cameron, Texas,"399,316","3,090","3,150","3,430",353
Camp, Texas,"9,980","2,333",199,120,28
Carson, Texas,"6,027",65,100,44,8
Cass, Texas,"24,772","5,499",345,158,30
Castro, Texas,"7,772",205,141,49,5
Chambers, Texas,"31,412","3,228",560,480,56
Cherokee, Texas,"42,132","8,072","1,104",379,48
Childress, Texas,"6,247",740,75,70,10
Clay, Texas,"10,487",120,228,60,12
Cochran, Texas,"2,921",146,74,9,6
Coke, Texas,"3,241",21,80,9,4
Coleman, Texas,"8,544",269,148,50,10
Collin, Texas,"620,682","75,355","10,718","99,382","1,498"
Collingsworth, Texas,"2,809",180,77,23,5
Colorado, Texas,"17,718","2,940",267,143,29
Comal, Texas,"105,576","2,300","1,614","1,327",138
Comanche, Texas,"13,729",123,184,61,13
Concho, Texas,"3,955",124,31,22,8
Cooke, Texas,"36,412","1,379",810,401,45
Coryell, Texas,"59,652","14,236","1,693","2,604",951
Cottle, Texas,"1,352",148,10,3,2
Crane, Texas,"4,147",158,67,40,2
Crockett, Texas,"3,600",56,65,17,3
Crosby, Texas,"5,773",245,72,22,12
Culberson, Texas,"2,310",33,66,35,3
Dallam, Texas,"6,494",146,148,67,13
Dallas, Texas,"1,671,942","559,518","41,987","136,229","4,186"
Dawson, Texas,"12,635","1,038",210,97,23
Deaf Smith, Texas,"18,752",365,354,102,23
Delta, Texas,"4,740",447,126,52,7
Denton, Texas,"556,284","63,633","10,782","51,000","1,360"
De Witt, Texas,"17,845","2,099",214,80,14
Dickens, Texas,"2,275",116,63,26,3
Dimmit, Texas,"9,810",128,75,64,5
Donley, Texas,"3,470",193,34,15,3
Duval, Texas,"11,496",134,87,34,10
Eastland, Texas,"17,979",431,249,96,15
Ector, Texas,"127,311","7,079","2,567","1,436",275
Edwards, Texas,"1,925",18,40,16,0
Ellis, Texas,"134,200","14,692","2,196","1,352",240
El Paso, Texas,"757,411","31,192","10,522","12,740","2,082"
Erath, Texas,"36,596",633,712,362,41
Falls, Texas,"13,002","4,722",251,83,28
Fannin, Texas,"31,008","2,570",726,211,38
Fayette, Texas,"22,472","1,782",371,108,20
Fisher, Texas,"3,763",166,52,20,3
Floyd, Texas,"6,084",258,68,20,2
Foard, Texas,"1,267",61,4,5,0
Fort Bend, Texas,"352,643","133,567","6,318","108,541","1,048"
Franklin, Texas,"9,991",509,176,73,6
Freestone, Texas,"16,187","3,351",385,139,25
Frio, Texas,"16,078",685,184,415,7
Gaines, Texas,"17,016",395,269,71,15
Galveston, Texas,"239,473","42,902","4,273","10,752",516
Garza, Texas,"5,953",466,51,13,8
Gillespie, Texas,"24,374",181,361,117,21
Glasscock, Texas,"1,204",18,7,1,3
Goliad, Texas,"6,762",409,88,27,3
Gonzales, Texas,"17,828","1,644",399,114,26
Gray, Texas,"20,933","1,311",440,152,16
Grayson, Texas,"110,419","8,291","3,347","1,563",174
Gregg, Texas,"94,224","25,881","1,861","1,843",244
Grimes, Texas,"21,852","4,601",362,123,36
Guadalupe, Texas,"119,561","10,227","2,139","3,013",458
Hale, Texas,"33,470","2,285",684,228,77
Hall, Texas,"3,062",262,43,12,3
Hamilton, Texas,"8,261",81,149,52,3
Hansford, Texas,"5,462",64,100,20,1
Hardeman, Texas,"3,847",294,59,24,4
Hardin, Texas,"51,015","3,447",514,388,34
Harris, Texas,"2,983,746","828,487","68,658","287,992","9,334"
Harrison, Texas,"49,875","14,994","1,157",494,108
Hartley, Texas,"5,571",444,41,36,4
Haskell, Texas,"5,545",280,83,52,9
Hays, Texas,"147,851","7,044","3,108","3,018",422
Hemphill, Texas,"3,734",19,37,29,6
Henderson, Texas,"72,639","5,413","1,256",462,85
Hidalgo, Texas,"761,619","6,383","4,892","8,943",467
Hill, Texas,"32,376","2,553",462,214,50
Hockley, Texas,"21,566",985,383,121,26
Hood, Texas,"50,250",440,771,412,64
Hopkins, Texas,"32,111","2,854",569,272,52
Houston, Texas,"17,171","6,397",221,149,14
Howard, Texas,"31,652","2,667",698,447,62
Hudspeth, Texas,"3,358",70,54,26,2
Hunt, Texas,"76,766","7,860","1,925","1,188",245
Hutchinson, Texas,"20,958",758,676,150,20
Irion, Texas,"1,588",15,20,6,0
Jack, Texas,"8,553",377,105,40,11
Jackson, Texas,"12,887","1,106",167,80,13
Jasper, Texas,"29,323","6,280",380,279,42
Jeff Davis, Texas,"2,292",47,40,11,2
Jefferson, Texas,"153,834","88,486","3,668","9,806",444
Jim Hogg, Texas,"5,228",31,40,23,1
Jim Wells, Texas,"40,052",353,470,228,28
Johnson, Texas,"143,913","5,031","2,450","1,549",656
Jones, Texas,"17,343","2,626",331,202,26
Karnes, Texas,"13,230","1,493",160,51,9
Kaufman, Texas,"90,764","11,769","1,694","1,259",126
Kendall, Texas,"32,934",354,466,353,55
Kenedy, Texas,402,9,7,1,0
Kent, Texas,795,14,13,1,0
Kerr, Texas,"47,673","1,178",949,569,89
Kimble, Texas,"4,497",27,53,23,8
King, Texas,286,2,5,0,0
Kinney, Texas,"3,475",88,43,19,11
Kleberg, Texas,"29,581","1,516",425,911,73
Knox, Texas,"3,452",258,57,19,7
Lamar, Texas,"41,899","7,219","1,429",475,77
Lamb, Texas,"13,042",752,317,57,14
Lampasas, Texas,"18,530",854,446,359,76
La Salle, Texas,"6,796",64,52,15,4
Lavaca, Texas,"17,698","1,460",170,79,23
Lee, Texas,"14,485","1,962",250,96,44
Leon, Texas,"15,323","1,304",187,118,8
Liberty, Texas,"66,119","8,848","1,210",578,130
Limestone, Texas,"18,867","4,416",340,141,19
Lipscomb, Texas,"3,159",68,94,22,9
Live Oak, Texas,"10,829",556,164,77,7
Llano, Texas,"18,983",200,257,121,13
Loving, Texas,79,0,4,0,0
Lubbock, Texas,"248,427","23,589","4,518","7,319",666
Lynn, Texas,"5,648",162,141,23,3
McCulloch, Texas,"7,936",204,120,44,6
McLennan, Texas,"193,447","37,742","3,813","4,642",459
McMullen, Texas,700,16,10,5,0
Madison, Texas,"10,699","2,883",193,122,10
Marion, Texas,"8,016","2,413",204,85,11
Martin, Texas,"4,664",124,54,20,3
Mason, Texas,"3,954",28,33,12,12
Matagorda, Texas,"31,113","4,538",613,856,66
Maverick, Texas,"53,389",245,753,232,20
Medina, Texas,"44,178","1,299",697,455,85
Menard, Texas,"2,187",17,35,3,0
Midland, Texas,"123,973","10,255","2,166","2,154",197
Milam, Texas,"21,784","2,670",356,145,11
Mills, Texas,"4,866",58,55,15,2
Mitchell, Texas,"8,042","1,204",181,85,18
Montague, Texas,"19,338",155,358,97,18
Montgomery, Texas,"423,104","22,687","7,451","12,589",907
Moore, Texas,"19,713",506,479,"1,491",47
Morris, Texas,"9,738","3,103",184,86,20
Motley, Texas,"1,165",25,18,1,0
Nacogdoches, Texas,"51,214","12,367",984,"1,012",80
Navarro, Texas,"39,725","7,089",733,437,428
Newton, Texas,"11,379","3,004",149,88,7
Nolan, Texas,"14,256",853,213,101,7
Nueces, Texas,"316,268","15,843","4,502","7,521",695
Ochiltree, Texas,"9,943",94,196,49,6
Oldham, Texas,"1,950",76,26,23,2
Orange, Texas,"73,514","7,387","1,031","1,054",95
Palo Pinto, Texas,"27,015",789,401,206,43
Panola, Texas,"19,643","4,034",344,131,30
Parker, Texas,"113,305","2,514","2,011","1,062",131
Parmer, Texas,"9,931",169,176,59,34
Pecos, Texas,"14,643",651,210,133,12
Polk, Texas,"38,842","5,575","1,259",272,60
Potter, Texas,"101,512","14,087","2,251","5,533",234
Presidio, Texas,"7,653",70,105,88,1
Rains, Texas,"10,470",327,204,80,5
Randall, Texas,"115,083","3,803","1,844","2,215",138
Reagan, Texas,"3,221",106,54,21,2
Real, Texas,"3,228",34,82,9,15
Red River, Texas,"10,403","2,347",253,53,10
